gmina_code,powiat_code,voivodeship_code,gmina_name,gmina_type,population,population_density,lat,lon,rurality_index
3010004,3010,30,gmina wielkopolskie-centralny-10-04,wiejska,4206,13.5,51.75091,17.08315,1
3010005,3010,30,gmina wielkopolskie-centralny-10-05,miejsko-wiejska,1800,12,51.79817,17.18313,0.45
3010006,3010,30,gmina wielkopolskie-centralny-10-06,wiejska,6312,18.9,51.7417,17.24851,1
3011001,3011,30,gmina wielkopolskie-miejski-11-01,miejska,39984,286.5,52.31524,15.47517,0.08
3011002,3011,30,gmina wielkopolskie-miejski-11-02,miejsko-wiejska,5927,22.5,52.03824,15.53128,0.45
3011003,3011,30,gmina wielkopolskie-miejski-11-03,wiejska,3114,12.3,51.95913,15.45787,1
3011004,3011,30,gmina wielkopolskie-miejski-11-04,wiejska,21981,51.5,52.2786,15.91281,1
3011005,3011,30,gmina wielkopolskie-miejski-11-05,miejsko-wiejska,10409,65.8,52.12606,15.48951,0.45
3011006,3011,30,gmina wielkopolskie-miejski-11-06,wiejska,5473,15.5,52.3196,15.6741,1
3012001,3012,30,gmina wielkopolskie-północny-12-01,miejsko-wiejska,2918,13.1,52.64256,17.15764,0.45
3012002,3012,30,gmina wielkopolskie-północny-12-02,wiejska,16460,128.6,52.64236,16.97497,1
3012003,3012,30,gmina wielkopolskie-północny-12-03,wiejska,11671,76.5,52.68132,16.97509,1
3012004,3012,30,gmina wielkopolskie-północny-12-04,miejska,5295,57.7,52.67636,17.27862,0.08
3012005,3012,30,gmina wielkopolskie-północny-12-05,wiejska,8130,48.9,52.66727,16.67341,1
3012006,3012,30,gmina wielkopolskie-północny-12-06,wiejska,3824,40.0,52.66856,17.21585,1
3013001,3013,30,gmina wielkopolskie-południowy-13-01,wiejska,2393,27.0,52.07167,16.34779,1
3013002,3013,30,gmina wielkopolskie-południowy-13-02,miejska,40827,1251.8,52.3137,16.10948,0.08
3013003,3013,30,gmina wielkopolskie-południowy-13-03,miejska,61558,1122.4,51.99902,16.31123,0.08
3013004,3013,30,gmina wielkopolskie-południowy-13-04,wiejska,3187,12.5,52.14089,16.36867,1
3013005,3013,30,gmina wielkopolskie-południowy-13-05,wiejska,7809,23.8,52.18984,16.05646,1
3013006,3013,30,gmina wielkopolskie-południowy-13-06,wiejska,5229,56.7,52.12522,16.10242,1
3014001,3014,30,gmina wielkopolskie-wschodni-14-01,miejsko-wiejska,7697,31.3,52.66445,17.00718,0.45
3014002,3014,30,gmina wielkopolskie-wschodni-14-02,miejska,9333,124.0,52.79644,17.24266,0.08
3014003,3014,30,gmina wielkopolskie-wschodni-14-03,miejska,28770,226.7,52.80536,17.29247,0.08
3014004,3014,30,gmina wielkopolskie-wschodni-14-04,miejsko-wiejska,14917,59.0,52.69725,16.85327,0.45
3014005,3014,30,gmina wielkopolskie-wschodni-14-05,miejsko-wiejska,12228,48.3,52.90601,17.32277,0.45
3014006,3014,30,gmina wielkopolskie-wschodni-14-06,miejsko-wiejska,27070,287.7,52.74507,16.84284,0.45
3015001,3015,30,gmina wielkopolskie-zachodni-15-01,miejska,32565,246.6,53.33077,17.14091,0.08
3015002,3015,30,gmina wielkopolskie-zachodni-15-02,miejsko-wiejska,10856,98.1,53.41759,16.64093,0.45
3015003,3015,30,gmina wielkopolskie-zachodni-15-03,wiejska,9116,74.0,53.5298,17.26285,1
3015004,3015,30,gmina wielkopolskie-zachodni-15-04,wiejska,23031,80.9,53.30573,17.22639,1
3015005,3015,30,gmina wielkopolskie-zachodni-15-05,miejsko-wiejska,8087,125.7,53.24356,16.93091,0.45
3015006,3015,30,gmina wielkopolskie-zachodni-15-06,miejska,37331,1406.4,53.26216,17.0291,0.08
3016001,3016,30,gmina wielkopolskie-centralny-16-01,miejsko-wiejska,11082,53.6,52.41167,16.57641,0.45
3016002,3016,30,gmina wielkopolskie-centralny-16-02,miejska,48620,358.9,52.61303,17.09923,0.08
3016003,3016,30,gmina wielkopolskie-centralny-16-03,wiejska,22113,170.4,52.57701,16.94101,1
3016004,3016,30,gmina wielkopolskie-centralny-16-04,miejsko-wiejska,12574,48.9,52.2672,16.72461,0.45
3016005,3016,30,gmina wielkopolskie-centralny-16-05,miejsko-wiejska,13712,51.0,52.6961,16.80111,0.45
3016006,3016,30,gmina wielkopolskie-centralny-16-06,miejsko-wiejska,8792,33.2,52.48463,16.70971,0.45
3017001,3017,30,gmina wielkopolskie-miejski-17-01,miejsko-wiejska,9586,39.9,52.82475,17.36138,0.45
3017002,3017,30,gmina wielkopolskie-miejski-17-02,miejska,53190,1022.3,52.50643,17.24305,0.08
3017003,3017,30,gmina wielkopolskie-miejski-17-03,wiejska,48886,136.3,52.64384,17.32021,1
3017004,3017,30,gmina wielkopolskie-miejski-17-04,wiejska,12722,30.5,52.87473,17.21366,1
3017005,3017,30,gmina wielkopolskie-miejski-17-05,wiejska,7660,42.4,52.84771,17.10787,1
3017006,3017,30,gmina wielkopolskie-miejski-17-06,wiejska,2812,12,52.46513,17.1896,1
3018001,3018,30,gmina wielkopolskie-północny-18-01,miejska,56154,597.3,53.00074,16.72493,0.08
3018002,3018,30,gmina wielkopolskie-północny-18-02,miejsko-wiejska,36112,128.0,52.92344,16.53441,0.45
3018003,3018,30,gmina wielkopolskie-północny-18-03,miejska,48689,536.3,53.08192,16.51772,0.08
3018004,3018,30,gmina wielkopolskie-północny-18-04,miejsko-wiejska,19388,195.9,52.87176,16.71091,0.45
3018005,3018,30,gmina wielkopolskie-północny-18-05,wiejska,9527,50.6,52.85084,16.48698,1
3018006,3018,30,gmina wielkopolskie-północny-18-06,miejska,21856,394.0,52.97669,16.39094,0.08
3019001,3019,30,gmina wielkopolskie-południowy-19-01,miejsko-wiejska,7080,121.1,52.33528,16.31705,0.45
3019002,3019,30,gmina wielkopolskie-południowy-19-02,miejsko-wiejska,7654,42.3,52.24079,16.87842,0.45
3019003,3019,30,gmina wielkopolskie-południowy-19-03,wiejska,4868,17.9,52.33179,16.53981,1
3019004,3019,30,gmina wielkopolskie-południowy-19-04,miejska,9042,208.1,52.38222,16.4091,0.08
3019005,3019,30,gmina wielkopolskie-południowy-19-05,miejsko-wiejska,34486,218.8,52.24499,16.41705,0.45
3019006,3019,30,gmina wielkopolskie-południowy-19-06,miejsko-wiejska,8314,158.6,52.05581,17.14514,0.45
3020001,3020,30,gmina wielkopolskie-wschodni-20-01,wiejska,5960,20.5,52.81678,18.05068,1
3020002,3020,30,gmina wielkopolskie-wschodni-20-02,wiejska,16291,76.3,52.72617,17.38546,1
3020003,3020,30,gmina wielkopolskie-wschodni-20-03,miejsko-wiejska,14172,56.5,52.60412,17.72353,0.45
3020004,3020,30,gmina wielkopolskie-wschodni-20-04,miejska,35450,1267.0,52.88279,17.85429,0.08
3020005,3020,30,gmina wielkopolskie-wschodni-20-05,miejsko-wiejska,12085,43.3,52.90442,17.57956,0.45
3020006,3020,30,gmina wielkopolskie-wschodni-20-06,wiejska,23796,111.9,52.76202,17.90987,1
3021001,3021,30,gmina wielkopolskie-zachodni-21-01,miejsko-wiejska,1800,21.6,52.3579,16.83278,0.45
3021002,3021,30,gmina wielkopolskie-zachodni-21-02,wiejska,3803,26.0,51.92128,16.74071,1
3021003,3021,30,gmina wielkopolskie-zachodni-21-03,wiejska,2520,12,52.36757,16.58098,1
3021004,3021,30,gmina wielkopolskie-zachodni-21-04,miejsko-wiejska,11194,127.9,52.25467,16.45986,0.45
3021005,3021,30,gmina wielkopolskie-zachodni-21-05,miejsko-wiejska,11919,94.5,52.00605,16.64442,0.45
3021006,3021,30,gmina wielkopolskie-zachodni-21-06,wiejska,7108,49.0,52.1477,17.00579,1
3022001,3022,30,gmina wielkopolskie-centralny-22-01,wiejska,8951,22.9,52.54302,16.94535,1
3022002,3022,30,gmina wielkopolskie-centralny-22-02,wiejska,11581,60.0,52.60767,16.4364,1
3022003,3022,30,gmina wielkopolskie-centralny-22-03,miejska,8885,207.5,52.49563,16.8692,0.08
3022004,3022,30,gmina wielkopolskie-centralny-22-04,miejsko-wiejska,8204,39.9,52.36988,16.7629,0.45
3022005,3022,30,gmina wielkopolskie-centralny-22-05,wiejska,3528,28.2,52.29396,16.82753,1
3022006,3022,30,gmina wielkopolskie-centralny-22-06,miejsko-wiejska,3259,18.6,52.62674,16.80576,0.45
3023001,3023,30,gmina wielkopolskie-miejski-23-01,miejsko-wiejska,2921,14.1,52.58161,15.35646,0.45
3023002,3023,30,gmina wielkopolskie-miejski-23-02,wiejska,8716,35.0,52.81465,15.76999,1
3023003,3023,30,gmina wielkopolskie-miejski-23-03,wiejska,8043,88.5,52.63301,15.58231,1
3023004,3023,30,gmina wielkopolskie-miejski-23-04,miejsko-wiejska,3571,39.1,52.77245,15.64031,0.45
3023005,3023,30,gmina wielkopolskie-miejski-23-05,wiejska,54183,117.4,52.74677,15.40525,1
3023006,3023,30,gmina wielkopolskie-miejski-23-06,wiejska,6371,58.3,52.86317,15.58058,1
3024001,3024,30,gmina wielkopolskie-północny-24-01,wiejska,7196,15.7,51.91772,16.35229,1
3024002,3024,30,gmina wielkopolskie-północny-24-02,miejsko-wiejska,6394,24.0,52.15292,16.42744,0.45
3024003,3024,30,gmina wielkopolskie-północny-24-03,miejsko-wiejska,6930,30.4,52.15062,16.34441,0.45
3024004,3024,30,gmina wielkopolskie-północny-24-04,wiejska,12877,35.7,52.0633,16.28547,1
3024005,3024,30,gmina wielkopolskie-północny-24-05,miejsko-wiejska,8019,28.8,52.04799,16.36814,0.45
3024006,3024,30,gmina wielkopolskie-północny-24-06,miejska,38154,290.4,52.0443,16.17194,0.08
3025001,3025,30,gmina wielkopolskie-południowy-25-01,wiejska,10753,88.0,51.54398,16.39721,1
3025002,3025,30,gmina wielkopolskie-południowy-25-02,wiejska,2512,12,51.58,16.48469,1
3025003,3025,30,gmina wielkopolskie-południowy-25-03,wiejska,8714,50.4,51.67151,16.44398,1
3025004,3025,30,gmina wielkopolskie-południowy-25-04,wiejska,3842,12,51.54601,16.49236,1
3025005,3025,30,gmina wielkopolskie-południowy-25-05,wiejska,5987,13.2,51.30313,16.18236,1
3025006,3025,30,gmina wielkopolskie-południowy-25-06,wiejska,2253,12,51.69923,16.7404,1
3026001,3026,30,gmina wielkopolskie-wschodni-26-01,wiejska,9371,37.1,52.02564,16.87459,1
3026002,3026,30,gmina wielkopolskie-wschodni-26-02,wiejska,3074,15.1,52.22443,16.60116,1
3026003,3026,30,gmina wielkopolskie-wschodni-26-03,miejsko-wiejska,5092,63.4,52.08622,16.67689,0.45
3026004,3026,30,gmina wielkopolskie-wschodni-26-04,miejsko-wiejska,8499,30.7,52.28761,16.76667,0.45
3026005,3026,30,gmina wielkopolskie-wschodni-26-05,wiejska,7898,64.0,51.98634,16.55101,1
3026006,3026,30,gmina wielkopolskie-wschodni-26-06,wiejska,9463,57.7,52.09557,16.77193,1
3027001,3027,30,gmina wielkopolskie-zachodni-27-01,wiejska,3301,38.9,52.97091,16.54308,1
3027002,3027,30,gmina wielkopolskie-zachodni-27-02,miejsko-wiejska,6962,40.0,52.73921,16.80985,0.45
3027003,3027,30,gmina wielkopolskie-zachodni-27-03,wiejska,10666,43.6,52.70571,16.46894,1
3027004,3027,30,gmina wielkopolskie-zachodni-27-04,wiejska,9534,96.3,53.04353,17.10443,1
3027005,3027,30,gmina wielkopolskie-zachodni-27-05,miejsko-wiejska,27839,167.2,52.89125,16.92199,0.45
3027006,3027,30,gmina wielkopolskie-zachodni-27-06,wiejska,12967,93.2,52.97643,16.76531,1
3028001,3028,30,gmina wielkopolskie-centralny-28-01,wiejska,8772,70.8,52.08566,16.82181,1
3028002,3028,30,gmina wielkopolskie-centralny-28-02,wiejska,10809,25.1,52.03,16.86045,1
3028003,3028,30,gmina wielkopolskie-centralny-28-03,miejska,43813,315.9,51.83367,16.97109,0.08
3028004,3028,30,gmina wielkopolskie-centralny-28-04,wiejska,4906,42.1,51.88562,16.91968,1
3028005,3028,30,gmina wielkopolskie-centralny-28-05,wiejska,7632,18.0,51.96225,17.07914,1
3028006,3028,30,gmina wielkopolskie-centralny-28-06,miejsko-wiejska,6125,101.0,52.13345,17.01187,0.45
3029001,3029,30,gmina wielkopolskie-miejski-29-01,wiejska,15267,86.3,53.00671,16.47777,1
3029002,3029,30,gmina wielkopolskie-miejski-29-02,wiejska,37276,185.5,52.58708,16.36452,1
3029003,3029,30,gmina wielkopolskie-miejski-29-03,wiejska,6831,56.7,52.92768,16.34751,1
3029004,3029,30,gmina wielkopolskie-miejski-29-04,wiejska,6979,20.7,52.76793,16.30202,1
3029005,3029,30,gmina wielkopolskie-miejski-29-05,wiejska,15413,43.3,52.92877,16.33294,1
3029006,3029,30,gmina wielkopolskie-miejski-29-06,miejsko-wiejska,2150,19.3,52.70773,16.33987,0.45
3030001,3030,30,gmina wielkopolskie-północny-30-01,wiejska,5345,64.5,51.92927,16.97667,1
3030002,3030,30,gmina wielkopolskie-północny-30-02,wiejska,17293,49.0,52.05402,17.37901,1
3030003,3030,30,gmina wielkopolskie-północny-30-03,wiejska,14283,36.1,52.09032,17.33752,1
3030004,3030,30,gmina wielkopolskie-północny-30-04,miejska,63026,525.2,51.83352,17.11206,0.08
3030005,3030,30,gmina wielkopolskie-północny-30-05,wiejska,12478,117.1,52.24839,17.19583,1
3030006,3030,30,gmina wielkopolskie-północny-30-06,wiejska,8542,40.2,52.03204,17.23893,1
3031001,3031,30,gmina wielkopolskie-południowy-31-01,miejsko-wiejska,14149,104.1,52.28158,17.40537,0.45
3031002,3031,30,gmina wielkopolskie-południowy-31-02,wiejska,8439,48.5,52.12671,16.95192,1
3031003,3031,30,gmina wielkopolskie-południowy-31-03,miejska,43356,1335.6,52.29263,17.32819,0.08
3031004,3031,30,gmina wielkopolskie-południowy-31-04,wiejska,12861,32.9,52.231,17.29027,1
3031005,3031,30,gmina wielkopolskie-południowy-31-05,wiejska,14193,40.3,52.29207,17.21216,1
3031006,3031,30,gmina wielkopolskie-południowy-31-06,miejsko-wiejska,10500,75.1,52.25031,17.48086,0.45
3032001,3032,30,gmina wielkopolskie-wschodni-32-01,wiejska,5800,53.8,52.20383,17.15747,1
3032002,3032,30,gmina wielkopolskie-wschodni-32-02,wiejska,11158,41.8,52.46675,17.3851,1
3032003,3032,30,gmina wielkopolskie-wschodni-32-03,miejsko-wiejska,29566,136.6,52.20048,17.09682,0.45
3032004,3032,30,gmina wielkopolskie-wschodni-32-04,miejska,17391,346.2,52.40605,17.5114,0.08
3032005,3032,30,gmina wielkopolskie-wschodni-32-05,miejsko-wiejska,21048,344.7,52.65176,17.22177,0.45
3032006,3032,30,gmina wielkopolskie-wschodni-32-06,wiejska,2944,12,52.17418,17.15002,1
3033001,3033,30,gmina wielkopolskie-zachodni-33-01,wiejska,11186,26.0,51.98376,16.68081,1
3033002,3033,30,gmina wielkopolskie-zachodni-33-02,wiejska,8048,40.0,52.00907,16.74391,1
3033003,3033,30,gmina wielkopolskie-zachodni-33-03,wiejska,3738,35.3,52.05375,16.9552,1
3033004,3033,30,gmina wielkopolskie-zachodni-33-04,wiejska,4932,12,52.05707,16.73176,1
3033005,3033,30,gmina wielkopolskie-zachodni-33-05,miejsko-wiejska,12421,48.2,51.88812,16.92092,0.45
3033006,3033,30,gmina wielkopolskie-zachodni-33-06,wiejska,34953,98.0,52.02302,16.95794,1
3034001,3034,30,gmina wielkopolskie-centralny-34-01,wiejska,2736,12,52.01863,16.54264,1
3034002,3034,30,gmina wielkopolskie-centralny-34-02,wiejska,20889,96.2,52.33615,15.95197,1
3034003,3034,30,gmina wielkopolskie-centralny-34-03,miejsko-wiejska,7072,29.1,52.33571,16.12962,0.45
3034004,3034,30,gmina wielkopolskie-centralny-34-04,miejska,9045,167.3,52.31153,15.91505,0.08
3034005,3034,30,gmina wielkopolskie-centralny-34-05,miejska,15168,206.7,52.30413,16.26858,0.08
3034006,3034,30,gmina wielkopolskie-centralny-34-06,miejsko-wiejska,5931,32.5,52.3294,16.42248,0.45
3035001,3035,30,gmina wielkopolskie-miejski-35-01,wiejska,6493,20.4,51.73814,17.11456,1
3035002,3035,30,gmina wielkopolskie-miejski-35-02,miejska,14238,114.7,51.59954,17.33018,0.08
3035003,3035,30,gmina wielkopolskie-miejski-35-03,wiejska,2486,12,51.64373,17.20853,1
3035004,3035,30,gmina wielkopolskie-miejski-35-04,miejska,39136,544.2,51.67652,17.2501,0.08
3035005,3035,30,gmina wielkopolskie-miejski-35-05,miejsko-wiejska,5173,28.1,51.72008,17.42549,0.45
3035006,3035,30,gmina wielkopolskie-miejski-35-06,wiejska,5987,22.0,51.8558,17.09536,1
3201001,3201,32,gmina zachodniopomorskie-południowy-01-01,miejsko-wiejska,6455,67.1,53.36265,13.74277,0.45
3201002,3201,32,gmina zachodniopomorskie-południowy-01-02,wiejska,3528,12,53.34859,14.2597,1
3201003,3201,32,gmina zachodniopomorskie-południowy-01-03,wiejska,19071,109.8,53.25669,14.18078,1
3201004,3201,32,gmina zachodniopomorskie-południowy-01-04,miejsko-wiejska,3985,17.8,53.31904,13.85673,0.45
3201005,3201,32,gmina zachodniopomorskie-południowy-01-05,wiejska,7781,27.2,53.29641,14.20655,1
3201006,3201,32,gmina zachodniopomorskie-południowy-01-06,miejsko-wiejska,13573,245.9,53.2136,14.05715,0.45
3202001,3202,32,gmina zachodniopomorskie-wschodni-02-01,miejsko-wiejska,5599,27.7,53.67763,15.2532,0.45
3202002,3202,32,gmina zachodniopomorskie-wschodni-02-02,wiejska,10712,30.7,53.48586,15.35726,1
3202003,3202,32,gmina zachodniopomorskie-wschodni-02-03,miejska,43293,399.9,53.48755,15.44931,0.08
3202004,3202,32,gmina zachodniopomorskie-wschodni-02-04,wiejska,9657,22.3,53.4708,15.05767,1
3202005,3202,32,gmina zachodniopomorskie-wschodni-02-05,wiejska,5191,18.6,53.15449,15.36938,1
3202006,3202,32,gmina zachodniopomorskie-wschodni-02-06,wiejska,4460,13.3,53.33786,15.22748,1
3203001,3203,32,gmina zachodniopomorskie-zachodni-03-01,miejska,21740,506.7,52.52616,13.69638,0.08
3203002,3203,32,gmina zachodniopomorskie-zachodni-03-02,wiejska,5017,18.9,52.28079,13.73982,1
3203003,3203,32,gmina zachodniopomorskie-zachodni-03-03,miejsko-wiejska,6058,66.6,52.3588,13.68689,0.45
3203004,3203,32,gmina zachodniopomorskie-zachodni-03-04,miejska,25248,241.7,52.57318,13.56382,0.08
3203005,3203,32,gmina zachodniopomorskie-zachodni-03-05,miejska,19885,247.5,52.38923,13.76269,0.08
3203006,3203,32,gmina zachodniopomorskie-zachodni-03-06,wiejska,8057,41.9,52.85681,13.70256,1
3204001,3204,32,gmina zachodniopomorskie-centralny-04-01,wiejska,10709,24.4,53.11263,15.56039,1
3204002,3204,32,gmina zachodniopomorskie-centralny-04-02,miejsko-wiejska,5627,39.9,52.94187,15.19766,0.45
3204003,3204,32,gmina zachodniopomorskie-centralny-04-03,miejsko-wiejska,15410,263.1,52.75967,15.72141,0.45
3204004,3204,32,gmina zachodniopomorskie-centralny-04-04,miejsko-wiejska,4928,42.6,53.24621,15.37814,0.45
3204005,3204,32,gmina zachodniopomorskie-centralny-04-05,wiejska,7322,46.0,52.85312,15.3737,1
3204006,3204,32,gmina zachodniopomorskie-centralny-04-06,miejsko-wiejska,10147,110.7,52.99155,15.4073,0.45
3205001,3205,32,gmina zachodniopomorskie-miejski-05-01,miejska,8612,78.2,53.52675,15.37728,0.08
3205002,3205,32,gmina zachodniopomorskie-miejski-05-02,wiejska,8140,19.4,53.50129,14.96302,1
3205003,3205,32,gmina zachodniopomorskie-miejski-05-03,miejsko-wiejska,10609,95.6,53.35619,14.72759,0.45
3205004,3205,32,gmina zachodniopomorskie-miejski-05-04,wiejska,9537,23.4,53.5169,15.16841,1
3205005,3205,32,gmina zachodniopomorskie-miejski-05-05,miejsko-wiejska,15183,98.8,53.40964,15.05718,0.45
3205006,3205,32,gmina zachodniopomorskie-miejski-05-06,wiejska,17126,167.8,53.59717,14.93876,1
3206001,3206,32,gmina zachodniopomorskie-północny-06-01,miejsko-wiejska,7147,35.4,52.96058,14.19449,0.45
3206002,3206,32,gmina zachodniopomorskie-północny-06-02,wiejska,1890,12,52.9572,13.73739,1
3206003,3206,32,gmina zachodniopomorskie-północny-06-03,wiejska,12289,48.5,52.9239,14.31704,1
3206004,3206,32,gmina zachodniopomorskie-północny-06-04,miejska,50321,439.5,53.01243,13.95462,0.08
3206005,3206,32,gmina zachodniopomorskie-północny-06-05,miejska,92931,2809.5,52.87679,13.73224,0.08
3206006,3206,32,gmina zachodniopomorskie-północny-06-06,wiejska,11515,30.5,52.79527,14.06141,1
3207001,3207,32,gmina zachodniopomorskie-południowy-07-01,miejsko-wiejska,6858,29.0,53.62318,14.52256,0.45
3207002,3207,32,gmina zachodniopomorskie-południowy-07-02,miejsko-wiejska,11996,81.4,53.51822,14.53624,0.45
3207003,3207,32,gmina zachodniopomorskie-południowy-07-03,wiejska,16337,48.4,53.73486,14.95308,1
3207004,3207,32,gmina zachodniopomorskie-południowy-07-04,miejsko-wiejska,5125,22.4,53.54156,14.82006,0.45
3207005,3207,32,gmina zachodniopomorskie-południowy-07-05,wiejska,6554,26.1,53.49952,14.55738,1
3207006,3207,32,gmina zachodniopomorskie-południowy-07-06,wiejska,18110,64.5,53.7242,14.72101,1
3208001,3208,32,gmina zachodniopomorskie-wschodni-08-01,wiejska,6689,18.5,53.67591,14.64446,1
3208002,3208,32,gmina zachodniopomorskie-wschodni-08-02,wiejska,15033,39.0,53.62954,14.60191,1
3208003,3208,32,gmina zachodniopomorskie-wschodni-08-03,wiejska,6386,23.9,53.51177,14.45339,1
3208004,3208,32,gmina zachodniopomorskie-wschodni-08-04,wiejska,12216,29.7,53.44579,14.38926,1
3208005,3208,32,gmina zachodniopomorskie-wschodni-08-05,miejsko-wiejska,6490,36.6,53.54515,14.41943,0.45
3208006,3208,32,gmina zachodniopomorskie-wschodni-08-06,wiejska,3376,35.9,53.58915,14.37905,1
3209001,3209,32,gmina zachodniopomorskie-zachodni-09-01,wiejska,6898,62.5,53.3851,14.53547,1
3209002,3209,32,gmina zachodniopomorskie-zachodni-09-02,wiejska,17613,61.9,53.58606,14.75929,1
3209003,3209,32,gmina zachodniopomorskie-zachodni-09-03,wiejska,7927,31.7,53.60548,14.89619,1
3209004,3209,32,gmina zachodniopomorskie-zachodni-09-04,miejsko-wiejska,15870,58.1,53.66228,14.62254,0.45
3209005,3209,32,gmina zachodniopomorskie-zachodni-09-05,wiejska,5073,21.3,53.60543,14.78425,1
3209006,3209,32,gmina zachodniopomorskie-zachodni-09-06,miejska,22963,288.0,53.52247,14.58384,0.08
3210001,3210,32,gmina zachodniopomorskie-centralny-10-01,miejska,17344,219.6,53.68565,14.79626,0.08
3210002,3210,32,gmina zachodniopomorskie-centralny-10-02,miejska,45489,402.7,53.8866,14.79131,0.08
3210003,3210,32,gmina zachodniopomorskie-centralny-10-03,miejsko-wiejska,7244,38.7,53.5785,14.95623,0.45
3210004,3210,32,gmina zachodniopomorskie-centralny-10-04,miejsko-wiejska,24288,159.4,53.60055,14.7147,0.45
3210005,3210,32,gmina zachodniopomorskie-centralny-10-05,wiejska,2787,12,53.61951,15.00352,1
3210006,3210,32,gmina zachodniopomorskie-centralny-10-06,wiejska,1980,12,53.81888,15.33596,1
3211001,3211,32,gmina zachodniopomorskie-miejski-11-01,miejsko-wiejska,2503,12,52.68194,13.39023,0.45
3211002,3211,32,gmina zachodniopomorskie-miejski-11-02,miejska,12628,247.3,52.78967,13.34183,0.08
3211003,3211,32,gmina zachodniopomorskie-miejski-11-03,miejsko-wiejska,21752,155.0,52.83249,13.22886,0.45
3211004,3211,32,gmina zachodniopomorskie-miejski-11-04,miejsko-wiejska,3464,14.7,53.04689,13.47794,0.45
