gmina_code,population,share_75_plus,single_senior_households,home_oxygen_patients,dialysis_patients,disability_share,care_facility_pressure,children_facilities,electric_heating_pct,no_alt_heat_buildings_pct,energy_poverty_pct,remote_rurality,telecom_gap_pct,rescue_travel_time_min,vulnerable_population_est,share_75_plus_norm,single_senior_households_norm,home_oxygen_patients_norm,dialysis_patients_norm,disability_share_norm,care_facility_pressure_norm,children_facilities_norm,electric_heating_pct_norm,no_alt_heat_buildings_pct_norm,energy_poverty_pct_norm,remote_rurality_norm,telecom_gap_pct_norm,rescue_travel_time_min_norm,iwl_score
3208005,6490,0.0644,0.08,3,1,0.0546,0.3369,1,0.1443,0.2512,0.0746,0.6182,0.1868,27.4,551,0.1092,0.4851,0.0303,0.0263,0.085,0.4079,0.0185,0.3883,0.4254,0.2249,0.6182,0.4808,0.3965,47.63
3022006,3259,0.117,0.0626,1,2,0.0834,0.212,0,0.1644,0.1204,0.1286,0.2768,0.1669,32.9,475,0.4052,0.3552,0.0101,0.0526,0.2528,0.2567,0.0,0.4511,0.1738,0.4287,0.2768,0.4296,0.4938,47.62
0802007,30161,0.1325,0.0612,21,2,0.1065,0.7579,6,0.0219,0.2138,0.0443,0.1883,0.0866,16.8,3879,0.4924,0.3448,0.2121,0.0526,0.3873,0.9176,0.1111,0.0059,0.3535,0.1106,0.1883,0.2229,0.2088,47.62
2803003,20816,0.1065,0.0414,11,4,0.0942,0.2105,5,0.2384,0.2887,0.1117,0.0,0.1181,11.5,2850,0.3461,0.197,0.1111,0.1053,0.3157,0.2548,0.0926,0.6823,0.4975,0.3649,0.0,0.304,0.115,47.62
1402001,26016,0.12,0.0604,16,6,0.1139,0.0478,6,0.1548,0.2328,0.1253,0.0,0.1004,20.5,4080,0.4221,0.3388,0.1616,0.1579,0.4304,0.0579,0.1111,0.4211,0.39,0.4162,0.0,0.2584,0.2743,47.61
1812003,17861,0.1525,0.0626,9,3,0.0913,0.3507,6,0.1572,0.1289,0.0738,0.0,0.0902,29.8,2608,0.605,0.3552,0.0909,0.0789,0.2988,0.4246,0.1111,0.4286,0.1902,0.2219,0.0,0.2322,0.4389,47.59
2220004,7605,0.1293,0.0738,2,3,0.1156,0.256,2,0.1396,0.1081,0.0995,0.4422,0.1069,17.9,1156,0.4744,0.4388,0.0202,0.0789,0.4403,0.3099,0.037,0.3736,0.1502,0.3189,0.4422,0.2752,0.2283,47.49
0210006,5941,0.1235,0.079,5,3,0.1207,0.1769,3,0.0489,0.2723,0.0967,0.3622,0.0731,30.2,892,0.4418,0.4776,0.0505,0.0789,0.47,0.2142,0.0556,0.0903,0.466,0.3083,0.3622,0.1882,0.446,47.43
0230001,27325,0.1353,0.0373,14,5,0.1397,0.1626,9,0.1543,0.1817,0.0734,0.1081,0.106,23.5,4190,0.5082,0.1664,0.1414,0.1316,0.5807,0.1969,0.1667,0.4196,0.2917,0.2204,0.1081,0.2728,0.3274,47.4
0230006,3430,0.1136,0.0622,1,1,0.0874,0.4577,0,0.143,0.1812,0.127,0.4247,0.0267,28.7,495,0.386,0.3522,0.0101,0.0263,0.2761,0.5541,0.0,0.3843,0.2908,0.4226,0.4247,0.0687,0.4195,47.4
3207004,5125,0.1449,0.0562,2,0,0.1123,0.1968,1,0.1084,0.2272,0.114,0.4737,0.1771,8.4,845,0.5622,0.3075,0.0202,0.0,0.4211,0.2383,0.0185,0.2762,0.3792,0.3736,0.4737,0.4559,0.0602,47.39
2602004,16428,0.0817,0.0372,10,7,0.1594,0.1176,6,0.1479,0.219,0.0479,0.5984,0.0947,26.7,1986,0.2065,0.1657,0.101,0.1842,0.6954,0.1424,0.1111,0.3996,0.3635,0.1242,0.5984,0.2438,0.3841,47.38
2607002,7271,0.0747,0.0756,4,1,0.1257,0.3804,2,0.0974,0.1683,0.1249,0.3573,0.183,17.9,986,0.1671,0.4522,0.0404,0.0263,0.4991,0.4605,0.037,0.2418,0.266,0.4147,0.3573,0.471,0.2283,47.37
0814003,6413,0.1104,0.0673,5,2,0.1314,0.1857,2,0.1529,0.0893,0.0761,0.5247,0.1065,28.9,886,0.368,0.3903,0.0505,0.0526,0.5323,0.2248,0.037,0.4152,0.114,0.2306,0.5247,0.2741,0.423,47.35
0208004,14372,0.0923,0.078,10,3,0.1084,0.1631,4,0.1521,0.1948,0.0674,0.3717,0.1147,26.5,1675,0.2662,0.4701,0.101,0.0789,0.3984,0.1975,0.0741,0.4127,0.3169,0.1977,0.3717,0.2952,0.3805,47.3
1019006,23104,0.1431,0.0658,11,4,0.1202,0.0,5,0.1766,0.2029,0.0958,0.1874,0.0568,19.2,3690,0.5521,0.3791,0.1111,0.1053,0.4671,0.0,0.0926,0.4892,0.3325,0.3049,0.1874,0.1462,0.2513,47.28
2608006,30936,0.1117,0.0549,20,6,0.128,0.4711,7,0.1589,0.1411,0.0597,0.0,0.0819,13.5,4051,0.3754,0.2978,0.202,0.1579,0.5125,0.5703,0.1296,0.4339,0.2137,0.1687,0.0,0.2108,0.1504,47.25
1814004,14736,0.1506,0.0657,15,3,0.0532,0.0,5,0.114,0.2697,0.1244,0.4506,0.1176,17.0,2246,0.5943,0.3784,0.1515,0.0789,0.0769,0.0,0.0926,0.2937,0.461,0.4128,0.4506,0.3027,0.2124,47.23
3014003,28770,0.1542,0.0622,14,5,0.1486,0.164,7,0.1607,0.223,0.0202,0.0,0.0819,11.3,4187,0.6145,0.3522,0.1414,0.1316,0.6325,0.1985,0.1296,0.4396,0.3712,0.0196,0.0,0.2108,0.1115,47.2
3007003,4986,0.1289,0.0933,2,0,0.1027,0.2568,5,0.0546,0.162,0.0791,0.4804,0.1253,29.6,692,0.4721,0.5843,0.0202,0.0,0.3652,0.3109,0.0926,0.1081,0.2538,0.2419,0.4804,0.3225,0.4354,47.19
1211006,6444,0.1819,0.061,5,1,0.1296,0.088,1,0.127,0.0853,0.0881,0.4155,0.0995,21.3,1170,0.7704,0.3433,0.0505,0.0263,0.5218,0.1065,0.0185,0.3343,0.1063,0.2758,0.4155,0.2561,0.2885,47.16
1424006,15565,0.1227,0.0642,11,4,0.1311,0.0,3,0.2069,0.1907,0.0939,0.0,0.1306,16.4,2364,0.4373,0.3672,0.1111,0.1053,0.5306,0.0,0.0556,0.5839,0.309,0.2977,0.0,0.3362,0.2018,47.15
1201007,4916,0.1429,0.0688,3,2,0.095,0.2459,1,0.1076,0.1442,0.1046,0.6191,0.0613,24.5,760,0.5509,0.4015,0.0303,0.0526,0.3203,0.2977,0.0185,0.2737,0.2196,0.3381,0.6191,0.1578,0.3451,47.13
1822001,7403,0.0984,0.0651,5,2,0.118,0.3124,3,0.1368,0.2417,0.0784,0.3337,0.1511,13.3,945,0.3005,0.3739,0.0505,0.0526,0.4543,0.3782,0.0556,0.3649,0.4071,0.2392,0.3337,0.3889,0.1469,47.09
0223003,6655,0.1098,0.0686,4,4,0.0918,0.0,1,0.1175,0.1647,0.1565,0.521,0.1868,20.7,1040,0.3647,0.4,0.0404,0.1053,0.3017,0.0,0.0185,0.3046,0.259,0.534,0.521,0.4808,0.2779,47.09
0623006,17675,0.0971,0.0645,13,4,0.0847,0.5089,6,0.1349,0.1086,0.2014,0.0888,0.0,24.0,2908,0.2932,0.3694,0.1313,0.1053,0.2603,0.6161,0.1111,0.359,0.1512,0.7034,0.0888,0.0,0.3363,47.07
2009003,13885,0.1523,0.0288,8,2,0.0592,0.1331,6,0.1415,0.3189,0.0995,0.1845,0.2188,20.5,2013,0.6038,0.103,0.0808,0.0526,0.1118,0.1611,0.1111,0.3796,0.5556,0.3189,0.1845,0.5632,0.2743,47.03
1807004,4060,0.0452,0.0692,2,1,0.1152,0.2517,0,0.1882,0.0995,0.1043,0.8785,0.0641,34.5,437,0.0011,0.4045,0.0202,0.0263,0.438,0.3047,0.0,0.5255,0.1337,0.337,0.8785,0.165,0.5221,47.03
2410001,7401,0.0989,0.0515,3,1,0.1013,0.4191,1,0.0726,0.1295,0.1042,0.5914,0.2019,30.1,977,0.3033,0.2724,0.0303,0.0263,0.357,0.5074,0.0185,0.1643,0.1913,0.3366,0.5914,0.5197,0.4442,47.0
1824002,52282,0.0688,0.0586,35,8,0.1311,0.441,16,0.0446,0.1933,0.0787,0.0993,0.105,17.9,6066,0.1339,0.3254,0.3535,0.2105,0.5306,0.5339,0.2963,0.0769,0.314,0.2404,0.0993,0.2703,0.2283,47.0
0221005,10461,0.0978,0.048,11,5,0.169,0.1806,2,0.1084,0.2883,0.1117,0.1994,0.064,17.7,1664,0.2971,0.2463,0.1111,0.1316,0.7513,0.2186,0.037,0.2762,0.4967,0.3649,0.1994,0.1647,0.2248,46.99
2220006,16192,0.0778,0.0532,8,4,0.127,0.0358,6,0.1351,0.2542,0.1176,0.3465,0.1876,21.5,2186,0.1846,0.2851,0.0808,0.1053,0.5067,0.0433,0.1111,0.3596,0.4312,0.3872,0.3465,0.4829,0.292,46.99
2211003,29479,0.0786,0.0569,24,3,0.1156,0.1466,11,0.2266,0.1667,0.09,0.0,0.1748,10.2,3555,0.1891,0.3127,0.2424,0.0789,0.4403,0.1775,0.2037,0.6454,0.2629,0.283,0.0,0.4499,0.092,46.98
1222005,32776,0.083,0.0532,22,8,0.1243,0.5778,5,0.1638,0.1359,0.1016,0.0385,0.0,15.3,4284,0.2138,0.2851,0.2222,0.2105,0.491,0.6995,0.0926,0.4492,0.2037,0.3268,0.0385,0.0,0.1823,46.94
0812002,10819,0.1186,0.0749,10,2,0.1297,0.0198,2,0.0961,0.2033,0.1126,0.3648,0.1036,26.3,1696,0.4142,0.447,0.101,0.0526,0.5224,0.024,0.037,0.2377,0.3333,0.3683,0.3648,0.2667,0.377,46.93
1004001,22626,0.1633,0.0659,10,4,0.112,0.3864,5,0.1514,0.2085,0.065,0.0619,0.0301,6.2,3521,0.6657,0.3799,0.101,0.1053,0.4193,0.4678,0.0926,0.4105,0.3433,0.1887,0.0619,0.0775,0.0212,46.93
1004002,32906,0.1098,0.0818,15,11,0.1304,0.423,9,0.0953,0.2262,0.0203,0.1374,0.065,5.0,3782,0.3647,0.4985,0.1515,0.2895,0.5265,0.5121,0.1667,0.2352,0.3773,0.02,0.1374,0.1673,0.0,46.93
3204006,10147,0.1496,0.063,8,0,0.1061,0.3237,3,0.1914,0.1077,0.1053,0.3523,0.0672,5.0,1647,0.5886,0.3582,0.0808,0.0,0.385,0.3919,0.0556,0.5355,0.1494,0.3408,0.3523,0.173,0.0,46.92
1218006,38781,0.1196,0.0328,20,9,0.1405,0.6466,11,0.0663,0.1415,0.099,0.0449,0.0378,16.0,6022,0.4198,0.1328,0.202,0.2368,0.5853,0.7828,0.2037,0.1446,0.2144,0.317,0.0449,0.0973,0.1947,46.89
2206006,14214,0.1189,0.0804,16,1,0.1083,0.0,4,0.1044,0.2224,0.0991,0.3024,0.1129,26.8,2048,0.4159,0.4881,0.1616,0.0263,0.3978,0.0,0.0741,0.2637,0.37,0.3174,0.3024,0.2906,0.3858,46.88
1413007,37515,0.0921,0.0811,15,10,0.0747,0.0382,9,0.1536,0.3691,0.0902,0.0,0.0836,16.5,4259,0.2651,0.4933,0.1515,0.2632,0.2021,0.0462,0.1667,0.4174,0.6521,0.2838,0.0,0.2152,0.2035,46.87
1805003,16912,0.0944,0.0936,14,2,0.1022,0.1001,2,0.1177,0.275,0.0834,0.0,0.1622,24.7,2063,0.278,0.5866,0.1414,0.0526,0.3623,0.1212,0.037,0.3052,0.4712,0.2581,0.0,0.4175,0.3487,46.83
1433003,31789,0.0764,0.0682,15,8,0.111,0.1423,6,0.166,0.2113,0.0584,0.0834,0.1264,30.2,3336,0.1767,0.397,0.1515,0.2105,0.4135,0.1723,0.1111,0.4561,0.3487,0.1638,0.0834,0.3254,0.446,46.83
1603004,11555,0.1438,0.0729,5,4,0.1215,0.0758,7,0.0387,0.2213,0.1066,0.4181,0.1291,20.2,1906,0.556,0.4321,0.0505,0.1053,0.4747,0.0918,0.1296,0.0584,0.3679,0.3457,0.4181,0.3323,0.269,46.8
2210001,18357,0.1542,0.0618,7,3,0.0888,0.0366,4,0.1108,0.2081,0.114,0.4688,0.08,25.0,2974,0.6145,0.3493,0.0707,0.0789,0.2842,0.0443,0.0741,0.2837,0.3425,0.3736,0.4688,0.2059,0.354,46.8
0404001,5805,0.1145,0.0387,2,0,0.0974,0.0949,2,0.104,0.2192,0.154,0.512,0.1808,32.6,923,0.3911,0.1769,0.0202,0.0,0.3343,0.1149,0.037,0.2624,0.3638,0.5245,0.512,0.4654,0.4885,46.77
1219003,32361,0.0823,0.0721,11,3,0.09,0.4492,4,0.2008,0.1221,0.0904,0.0,0.1629,16.2,3668,0.2099,0.4261,0.1111,0.0789,0.2912,0.5438,0.0741,0.5648,0.1771,0.2845,0.0,0.4193,0.1982,46.73
0228002,6664,0.1288,0.0657,4,4,0.0685,0.3992,0,0.0882,0.2159,0.0835,0.359,0.1053,29.9,862,0.4716,0.3784,0.0404,0.1053,0.166,0.4833,0.0,0.2131,0.3575,0.2585,0.359,0.271,0.4407,46.66
0203006,21976,0.1048,0.0574,13,1,0.1347,0.2989,4,0.1939,0.1742,0.1153,0.0,0.1103,8.4,3330,0.3365,0.3164,0.1313,0.0263,0.5515,0.3619,0.0741,0.5433,0.2773,0.3785,0.0,0.2839,0.0602,46.62
0808007,11368,0.0937,0.0384,6,6,0.1067,0.1153,6,0.1765,0.1612,0.0996,0.6472,0.081,29.8,1475,0.2741,0.1746,0.0606,0.1579,0.3885,0.1396,0.1111,0.4889,0.2523,0.3192,0.6472,0.2085,0.4389,46.61
2404005,23693,0.0927,0.0682,21,1,0.0868,0.3352,10,0.0931,0.1288,0.1714,0.1236,0.1699,15.7,3574,0.2684,0.397,0.2121,0.0263,0.2726,0.4058,0.1852,0.2284,0.19,0.5902,0.1236,0.4373,0.1894,46.58
1410007,27315,0.1119,0.0538,16,7,0.0884,0.016,10,0.1627,0.2662,0.1091,0.2679,0.1284,9.9,3741,0.3765,0.2896,0.1616,0.1842,0.2819,0.0194,0.1852,0.4458,0.4542,0.3551,0.2679,0.3305,0.0867,46.56
3010005,1800,0.1183,0.056,1,0,0.1191,0.4253,0,0.0573,0.1474,0.1451,0.4918,0.111,25.2,297,0.4125,0.306,0.0101,0.0,0.4607,0.5149,0.0,0.1165,0.2258,0.4909,0.4918,0.2857,0.3575,46.55
2608003,13440,0.0981,0.0949,4,2,0.1162,0.0,4,0.0609,0.0992,0.1232,0.602,0.1946,27.9,1940,0.2988,0.5963,0.0404,0.0526,0.4438,0.0,0.0741,0.1278,0.1331,0.4083,0.602,0.5009,0.4053,46.54
0208003,7926,0.1242,0.0718,6,2,0.0915,0.1318,3,0.1284,0.1828,0.1422,0.3766,0.1007,18.9,1254,0.4457,0.4239,0.0606,0.0526,0.2999,0.1596,0.0556,0.3386,0.2938,0.48,0.3766,0.2592,0.246,46.5
2212001,3443,0.1132,0.0535,3,0,0.1146,0.2416,0,0.1158,0.2352,0.1748,0.4317,0.0279,23.8,596,0.3838,0.2873,0.0303,0.0,0.4345,0.2925,0.0,0.2993,0.3946,0.603,0.4317,0.0718,0.3327,46.49
0410002,31051,0.1164,0.0864,16,6,0.0845,0.2921,8,0.02,0.2917,0.1442,0.1061,0.0181,24.4,4719,0.4018,0.5328,0.1616,0.1579,0.2592,0.3536,0.1481,0.0,0.5033,0.4875,0.1061,0.0466,0.3434,46.48
2436004,13730,0.1514,0.0748,11,6,0.0765,0.0,4,0.0801,0.2698,0.0802,0.5301,0.1281,11.4,1968,0.5988,0.4463,0.1111,0.1579,0.2126,0.0,0.0741,0.1878,0.4612,0.246,0.5301,0.3297,0.1133,46.4
0403005,25453,0.1017,0.08,8,7,0.1114,0.329,5,0.1154,0.1533,0.1304,0.0,0.055,24.5,3758,0.3191,0.4851,0.0808,0.1842,0.4158,0.3983,0.0926,0.298,0.2371,0.4355,0.0,0.1416,0.3451,46.4
1023004,6659,0.1177,0.0745,5,3,0.1198,0.3695,4,0.0322,0.1892,0.1188,0.5073,0.0508,22.1,1034,0.4091,0.444,0.0505,0.0789,0.4648,0.4473,0.0741,0.0381,0.3062,0.3917,0.5073,0.1308,0.3027,46.34
0204002,5226,0.1413,0.0797,3,0,0.0954,0.0956,0,0.1441,0.2272,0.0557,0.3895,0.1417,18.5,700,0.5419,0.4828,0.0303,0.0,0.3227,0.1157,0.0,0.3877,0.3792,0.1536,0.3895,0.3647,0.2389,46.33
3204003,15410,0.0791,0.0801,14,5,0.1029,0.4837,5,0.1161,0.1047,0.1152,0.2152,0.1126,13.7,1954,0.1919,0.4858,0.1414,0.1316,0.3663,0.5856,0.0926,0.3002,0.1437,0.3781,0.2152,0.2898,0.154,46.33
1429005,32545,0.0968,0.053,22,3,0.1015,0.0884,9,0.1614,0.2125,0.1668,0.0,0.0829,22.1,5085,0.2915,0.2836,0.2222,0.0789,0.3582,0.107,0.1667,0.4417,0.351,0.5728,0.0,0.2134,0.3027,46.32
1017004,5476,0.129,0.0731,4,1,0.113,0.1122,1,0.1266,0.1193,0.0998,0.3805,0.1187,29.9,828,0.4727,0.4336,0.0404,0.0263,0.4252,0.1358,0.0185,0.333,0.1717,0.32,0.3805,0.3055,0.4407,46.3
3019001,7080,0.0892,0.0543,4,1,0.1212,0.391,4,0.1388,0.2841,0.0962,0.339,0.0564,19.4,925,0.2487,0.2933,0.0404,0.0263,0.4729,0.4734,0.0741,0.3711,0.4887,0.3064,0.339,0.1452,0.2549,46.28
1803005,12944,0.0705,0.1035,9,2,0.0808,0.4389,2,0.1066,0.1628,0.1046,0.1771,0.1137,26.1,1420,0.1435,0.6604,0.0909,0.0526,0.2376,0.5314,0.037,0.2705,0.2554,0.3381,0.1771,0.2927,0.3735,46.26
3215006,3568,0.1064,0.0816,1,0,0.0904,0.2537,0,0.1412,0.2221,0.1422,0.3518,0.1076,12.2,525,0.3455,0.497,0.0101,0.0,0.2935,0.3071,0.0,0.3786,0.3694,0.48,0.3518,0.277,0.1274,46.25
3023001,2921,0.0925,0.0619,1,0,0.1257,0.3677,1,0.1079,0.1711,0.0822,0.4795,0.1161,30.9,374,0.2673,0.35,0.0101,0.0,0.4991,0.4452,0.0185,0.2746,0.2713,0.2536,0.4795,0.2988,0.4584,46.24
0209003,81839,0.1093,0.0412,45,16,0.1035,0.2797,12,0.1449,0.1252,0.0687,0.0154,0.0396,5.0,10194,0.3618,0.1955,0.4545,0.4211,0.3698,0.3386,0.2222,0.3902,0.1831,0.2026,0.0154,0.1019,0.0,46.17
1605001,43624,0.0978,0.1032,28,9,0.0983,0.2522,12,0.075,0.2237,0.1036,0.0,0.0386,5.0,5692,0.2971,0.6582,0.2828,0.2368,0.3395,0.3053,0.2222,0.1718,0.3725,0.3343,0.0,0.0994,0.0,46.16
2431006,5707,0.1155,0.0846,5,0,0.0975,0.0971,3,0.1724,0.2176,0.0355,0.5147,0.0805,24.1,643,0.3967,0.5194,0.0505,0.0,0.3349,0.1176,0.0556,0.4761,0.3608,0.0774,0.5147,0.2072,0.3381,46.14
0422005,4893,0.0989,0.0567,3,0,0.1463,0.2042,0,0.0818,0.2003,0.1133,0.4237,0.1493,27.0,741,0.3033,0.3112,0.0303,0.0,0.6191,0.2472,0.0,0.1931,0.3275,0.3709,0.4237,0.3843,0.3894,46.13
3018002,36112,0.1239,0.0799,20,9,0.0735,0.0264,8,0.1127,0.2066,0.0667,0.2765,0.0451,30.7,4382,0.444,0.4843,0.202,0.2368,0.1951,0.032,0.1481,0.2896,0.3396,0.1951,0.2765,0.1161,0.4549,46.13
0417005,4115,0.0944,0.0692,4,1,0.0729,0.2026,1,0.1138,0.1858,0.076,0.526,0.2059,33.6,448,0.278,0.4045,0.0404,0.0263,0.1916,0.2453,0.0185,0.293,0.2996,0.2302,0.526,0.53,0.5062,46.12
2427002,11694,0.1588,0.0839,8,2,0.1225,0.2344,1,0.0745,0.2139,0.0544,0.4624,0.0498,9.7,1787,0.6404,0.5142,0.0808,0.0526,0.4805,0.2838,0.0185,0.1703,0.3537,0.1487,0.4624,0.1282,0.0832,46.11
3002003,30184,0.0735,0.0959,10,7,0.1344,0.4308,10,0.0605,0.2316,0.0739,0.0,0.1501,6.8,3549,0.1604,0.6037,0.101,0.1842,0.5498,0.5215,0.1852,0.1265,0.3877,0.2223,0.0,0.3864,0.0319,46.09
0419006,13081,0.0846,0.0741,11,2,0.1074,0.3401,6,0.0647,0.1756,0.0845,0.6906,0.1026,21.4,1555,0.2228,0.441,0.1111,0.0526,0.3925,0.4117,0.1111,0.1396,0.28,0.2623,0.6906,0.2641,0.2903,46.05
3028003,43813,0.1069,0.052,19,6,0.1316,0.4234,10,0.143,0.1689,0.0455,0.0,0.1182,10.6,5416,0.3483,0.2761,0.1919,0.1579,0.5335,0.5126,0.1852,0.3843,0.2671,0.1151,0.0,0.3042,0.0991,46.03
1007003,48077,0.1264,0.0671,27,9,0.0766,0.3006,12,0.099,0.1587,0.0776,0.0,0.1664,5.9,6159,0.4581,0.3888,0.2727,0.2368,0.2132,0.3639,0.2222,0.2468,0.2475,0.2362,0.0,0.4283,0.0159,46.02
1012002,66440,0.0914,0.0485,31,13,0.0921,0.2883,16,0.0724,0.2086,0.0791,0.1453,0.088,20.0,7627,0.2611,0.25,0.3131,0.3421,0.3034,0.349,0.2963,0.1637,0.3435,0.2419,0.1453,0.2265,0.2655,45.98
3019006,8314,0.1062,0.0531,3,1,0.1254,0.6117,3,0.0871,0.1276,0.0655,0.3597,0.1317,23.0,1072,0.3444,0.2843,0.0303,0.0263,0.4974,0.7406,0.0556,0.2096,0.1877,0.1906,0.3597,0.339,0.3186,45.84
3218001,28629,0.1091,0.0724,15,4,0.1209,0.1615,7,0.135,0.1651,0.1208,0.1226,0.0802,15.0,4331,0.3607,0.4284,0.1515,0.1053,0.4712,0.1955,0.1296,0.3593,0.2598,0.3992,0.1226,0.2064,0.177,45.82
1206007,12875,0.1552,0.0497,7,3,0.1089,0.1454,4,0.1351,0.1486,0.1145,0.3831,0.0,29.5,2189,0.6201,0.259,0.0707,0.0789,0.4013,0.176,0.0741,0.3596,0.2281,0.3755,0.3831,0.0,0.4336,45.81
2407006,2298,0.1191,0.0677,3,1,0.0826,0.3229,2,0.1069,0.0766,0.0878,0.6485,0.1427,27.8,301,0.417,0.3933,0.0303,0.0263,0.2481,0.3909,0.037,0.2715,0.0896,0.2747,0.6485,0.3673,0.4035,45.8
1823003,42777,0.1065,0.0769,20,10,0.082,0.5629,5,0.1293,0.183,0.015,0.0,0.0947,9.5,4020,0.3461,0.4619,0.202,0.2632,0.2446,0.6815,0.0926,0.3415,0.2942,0.0,0.0,0.2438,0.0796,45.73
1012007,51652,0.0677,0.0316,23,9,0.1687,0.1971,13,0.0939,0.2903,0.0638,0.2036,0.1615,6.4,6323,0.1277,0.1239,0.2323,0.2368,0.7496,0.2386,0.2407,0.2309,0.5006,0.1842,0.2036,0.4157,0.0248,45.7
0403001,23234,0.0977,0.0911,11,2,0.0894,0.1801,9,0.1616,0.1928,0.1064,0.0644,0.072,21.5,2977,0.2966,0.5679,0.1111,0.0526,0.2877,0.218,0.1667,0.4424,0.3131,0.3449,0.0644,0.1853,0.292,45.67
2206004,16014,0.1483,0.0512,9,5,0.1254,0.0,1,0.152,0.2092,0.0819,0.3201,0.0945,14.3,2547,0.5813,0.2701,0.0909,0.1316,0.4974,0.0,0.0185,0.4124,0.3446,0.2525,0.3201,0.2432,0.1646,45.66
2416003,21058,0.1386,0.0819,16,2,0.1011,0.0,7,0.1551,0.1344,0.0621,0.1954,0.1298,19.2,2891,0.5267,0.4993,0.1616,0.0526,0.3559,0.0,0.1296,0.4221,0.2008,0.1777,0.1954,0.3341,0.2513,45.66
2429002,3091,0.1138,0.0404,0,0,0.125,0.3544,0,0.1189,0.154,0.0874,0.439,0.104,36.1,436,0.3872,0.1896,0.0,0.0,0.495,0.4291,0.0,0.309,0.2385,0.2732,0.439,0.2677,0.5504,45.66
1601006,6532,0.111,0.0631,6,3,0.1272,0.2042,3,0.0744,0.2091,0.1031,0.6349,0.0862,15.5,967,0.3714,0.359,0.0606,0.0789,0.5079,0.2472,0.0556,0.1699,0.3444,0.3325,0.6349,0.2219,0.1858,45.66
1808004,39573,0.0889,0.0552,27,10,0.1554,0.0241,5,0.15,0.1988,0.046,0.1997,0.0539,18.6,4852,0.247,0.3,0.2727,0.2632,0.6721,0.0292,0.0926,0.4061,0.3246,0.117,0.1997,0.1387,0.2407,45.5
0410004,11314,0.126,0.0592,4,3,0.1318,0.083,1,0.1318,0.1132,0.1104,0.194,0.1445,28.1,1812,0.4558,0.3299,0.0404,0.0789,0.5347,0.1005,0.0185,0.3493,0.16,0.36,0.194,0.3719,0.4088,45.43
0227002,18359,0.1415,0.0577,5,5,0.1006,0.1749,7,0.1895,0.1185,0.1653,0.0701,0.0774,5.0,3299,0.5431,0.3187,0.0505,0.1316,0.3529,0.2117,0.1296,0.5295,0.1702,0.5672,0.0701,0.1992,0.0,45.41
3205003,10609,0.1406,0.0614,4,6,0.0578,0.3863,2,0.0728,0.1893,0.0669,0.2953,0.1186,33.4,1328,0.538,0.3463,0.0404,0.1579,0.1037,0.4677,0.037,0.1649,0.3063,0.1958,0.2953,0.3053,0.5027,45.38
3021001,1800,0.1263,0.0483,0,1,0.0769,0.3441,2,0.0723,0.1932,0.1711,0.3854,0.1598,20.3,297,0.4575,0.2485,0.0,0.0263,0.2149,0.4166,0.037,0.1634,0.3138,0.5891,0.3854,0.4113,0.2708,45.37
2428004,8906,0.1463,0.0901,2,1,0.0946,0.1159,2,0.0722,0.072,0.0726,0.6385,0.1291,28.7,1273,0.5701,0.5604,0.0202,0.0263,0.318,0.1403,0.037,0.1631,0.0808,0.2174,0.6385,0.3323,0.4195,45.3
1215004,6443,0.1025,0.0674,3,1,0.0893,0.0646,3,0.0688,0.1544,0.1391,1.0,0.089,29.0,927,0.3236,0.391,0.0303,0.0263,0.2871,0.0782,0.0556,0.1525,0.2392,0.4683,1.0,0.2291,0.4248,45.29
2403003,35686,0.107,0.0487,14,7,0.0941,0.4369,7,0.1147,0.2198,0.053,0.2729,0.0412,24.7,4052,0.3489,0.2515,0.1414,0.1842,0.3151,0.5289,0.1296,0.2958,0.365,0.1434,0.2729,0.106,0.3487,45.24
2412004,4294,0.0805,0.0598,0,0,0.0939,0.0,3,0.1549,0.2104,0.1087,0.5416,0.1784,34.5,517,0.1998,0.3343,0.0,0.0,0.3139,0.0,0.0556,0.4214,0.3469,0.3536,0.5416,0.4592,0.5221,45.23
0217002,23973,0.1215,0.0867,13,7,0.1325,0.0,5,0.15,0.1753,0.0937,0.0362,0.0359,15.8,3632,0.4305,0.5351,0.1313,0.1842,0.5387,0.0,0.0926,0.4061,0.2794,0.297,0.0362,0.0924,0.1912,45.2
0408005,26893,0.1149,0.0625,18,7,0.0882,0.4556,6,0.082,0.1202,0.0725,0.1352,0.1219,21.5,3334,0.3934,0.3545,0.1818,0.1842,0.2807,0.5516,0.1111,0.1937,0.1735,0.217,0.1352,0.3138,0.292,45.19
3009005,26666,0.0837,0.0651,18,5,0.1109,0.1545,4,0.1894,0.1699,0.0995,0.0,0.0781,24.2,3346,0.2178,0.3739,0.1818,0.1316,0.4129,0.187,0.0741,0.5292,0.269,0.3189,0.0,0.201,0.3398,45.11
0210005,26826,0.108,0.0823,13,10,0.1124,0.3228,6,0.1042,0.1403,0.0959,0.0193,0.0815,10.4,3700,0.3545,0.5022,0.1313,0.2632,0.4217,0.3908,0.1111,0.263,0.2121,0.3053,0.0193,0.2098,0.0956,45.11
